Timestamp[nanosec], gx[rad/s], gy[rad/s], gz[rad/s], ax[m/s^2], ay[m/s^2], az[m/s^2]
5071574317656,0.2154062,-0.10621411,-0.082084954,-0.08344969,10.299606,1.1009976
5071576854063,0.22281294,-0.10499238,-0.08513928,-0.08823533,10.244571,1.0746765
5071579390417,0.22716534,-0.10377065,-0.09124792,-0.09302098,10.189536,1.0196415
5071581926771,0.2296088,-0.10315979,-0.09491312,-0.05712864,10.122537,0.97896355
5071584463125,0.2296088,-0.10254893,-0.09735657,-0.0738784,10.067502,0.9502497
5071586999479,0.2277762,-0.101327196,-0.101632625,-0.040378883,9.9909315,0.9406784
5071589535886,0.22525638,-0.101327196,-0.10529782,-0.052342996,9.935897,0.91435736
5071592072240,0.22220206,-0.101327196,-0.11018474,-0.02841477,9.888041,0.90478605
5071594608594,0.2154062,-0.10254893,-0.115071654,-0.0020937198,9.804292,0.9071789
5071597144948,0.21166465,-0.10254893,-0.11873684,-0.009272188,9.770792,0.91435736
5071599681302,0.20670137,-0.10315979,-0.12179117,-0.0020937198,9.670294,0.919143
5071602217656,0.20112723,-0.10438152,-0.12240203,-0.0020937198,9.670294,0.919143
5071604754011,0.1962403,-0.10621411,-0.12362376,0.038584266,9.62483,0.93589276
5071607290417,0.18944444,-0.107435845,-0.12851068,0.021834506,9.610473,0.93589276
5071609826771,0.18448116,-0.110490166,-0.1297324,0.03619144,9.591331,0.95742816
5071612363125,0.18012875,-0.1117119,-0.13095413,0.024227329,9.600902,0.9502497
5071614899479,0.17768529,-0.113544494,-0.131565,2.9910283E-4,9.565009,0.9382856
5071617435834,0.17150028,-0.11293363,-0.1333976,0.009870393,9.598509,0.9550353
5071619972188,0.16898046,-0.11293363,-0.13461933,0.019441685,9.567402,0.9406784
5071622508594,0.16653702,-0.11293363,-0.13461933,0.0026919255,9.5506525,0.93349993
5071625044948,0.16592614,-0.11293363,-0.13584106,-0.014057833,9.545867,0.9287143
5071627581302,0.16470441,-0.11293363,-0.13584106,-0.018843478,9.567402,0.959821
5071630117656,0.16592614,-0.11476622,-0.1333976,-0.018843478,9.567402,0.959821
5071632654011,0.16775873,-0.11232276,-0.13278674,-0.040378883,9.574581,0.95742816
5071635190365,0.16898046,-0.113544494,-0.13217586,-0.033200413,9.555438,1.0196415
5071637726771,0.17211115,-0.11232276,-0.13217586,-0.033200413,9.555438,1.0196415
5071640263125,0.17516547,-0.1117119,-0.1297324,-0.06909275,9.543474,1.0244272
5071642799479,0.17890702,-0.109268434,-0.13034327,-0.04516453,9.54826,1.0459626
5071645335834,0.18257222,-0.107435845,-0.1297324,-0.03798606,9.526724,1.093819
5071647872188,0.18692462,-0.10560325,-0.12851068,-0.035593238,9.502796,1.1368898
5071650408542,0.19005531,-0.10438152,-0.12912154,-0.03798606,9.493225,1.134497
5071652944896,0.19249876,-0.100105464,-0.1297324,-0.07866404,9.469296,1.1560324
5071655481302,0.19685118,-0.098272875,-0.12912154,-0.06909275,9.450154,1.1560324
5071658017656,0.19807291,-0.09766201,-0.13034327,-0.104985096,9.392726,1.1368898
5071660554011,0.19929464,-0.09521855,-0.1297324,-0.104985096,9.392726,1.1368898
5071663090365,0.19929464,-0.09155336,-0.12851068,-0.10737792,9.34487,1.1009976
5071665626719,0.1962403,-0.08972076,-0.12912154,-0.10737792,9.34487,1.1009976
5071668163073,0.19494222,-0.08727731,-0.12912154,-0.17198412,9.270692,1.0507482
5071670699479,0.19066617,-0.084833845,-0.12851068,-0.17198412,9.270692,1.0507482
5071673235834,0.18692462,-0.081779525,-0.12789981,-0.16959131,9.261121,1.0316057
5071675772188,0.18135048,-0.07933606,-0.124234624,-0.17437695,9.213264,1.0220344
5071678308542,0.17516547,-0.07689261,-0.124234624,-0.18634106,9.179765,1.0076774
5071680844896,0.1683696,-0.07383828,-0.1211803,-0.200698,9.18455,0.9933205
5071683381250,0.16279547,-0.06956223,-0.1211803,-0.22462623,9.153444,1.0172487
5071685917604,0.15599959,-0.065286174,-0.11995857,-0.20548365,9.143872,1.0339985
5071688454011,0.14798199,-0.060399257,-0.116293386,-0.20548365,9.143872,1.0339985
5071690990365,0.14118612,-0.057344932,-0.11446079,-0.24855445,9.153444,1.0339985
5071693526719,0.13377939,-0.052458014,-0.112017326,-0.24855445,9.153444,1.0339985
5071696063073,0.12881611,-0.048792824,-0.1107956,-0.21505493,9.148658,1.0722836
5071698599427,0.1262963,-0.045127634,-0.10651954,-0.21984059,9.134301,1.0818549
5071701135781,0.11827869,-0.039629854,-0.10407609,-0.20309082,9.165408,1.0627123
5071703672188,0.115835235,-0.035964664,-0.10224349,-0.19830517,9.170194,1.108176
5071706208542,0.11209369,-0.031688612,-0.10224349,-0.200698,9.21805,1.122533
5071708744896,0.109039366,-0.029856017,-0.09918917,-0.16719848,9.244371,1.1392827
5071711281250,0.107741274,-0.024358233,-0.09796744,-0.15284155,9.273085,1.1392827
5071713817604,0.105908684,-0.020693045,-0.09735657,-0.14327025,9.297013,1.1440684
5071716354011,0.10713041,-0.01763872,-0.09491312,-0.11934203,9.349655,1.1608181
5071718890365,0.10651954,-0.015195262,-0.09491312,-0.11694921,9.34487,1.1440684
5071721426719,0.109039366,-0.014584397,-0.09308052,-0.054735817,9.431011,1.1201401
5071723963073,0.109039366,-0.010919208,-0.09308052,-0.054735817,9.431011,1.1201401
5071726499063,0.11026109,-0.009086614,-0.09308052,-0.054735817,9.431011,1.1201401
5071729035781,0.11209369,-0.009697478,-0.09430225,0.017048862,9.471689,1.1129616
5071731572188,0.11270455,-0.007864884,-0.09369139,0.07686943,9.521938,1.1440684
5071734108542,0.115835235,-0.009086614,-0.09308052,0.07686943,9.521938,1.1440684
5071736644896,0.11453715,-0.009697478,-0.09369139,0.13190435,9.538689,1.1895319
5071739181250,0.11766783,-0.010308343,-0.09491312,0.13190435,9.538689,1.1895319
5071741717604,0.12202024,-0.009697478,-0.09369139,0.13668999,9.524331,1.2637094
5071744253959,0.123852834,-0.010308343,-0.09491312,0.18693927,9.507582,1.3331013
5071746790313,0.13003784,-0.012140937,-0.09491312,0.18693927,9.507582,1.3331013
5071749326719,0.13309216,-0.012140937,-0.09613484,0.2108675,9.471689,1.3139588
5071751863073,0.13500112,-0.013362667,-0.09430225,0.2108675,9.471689,1.3139588
5071754399427,0.13377939,-0.015806125,-0.092469655,0.20608185,9.48844,1.282852
5071756935781,0.13187043,-0.01763872,-0.09124792,0.21565314,9.483653,1.2326027
5071759472136,0.13003784,-0.018249584,-0.092469655,0.24197419,9.459725,1.215853
5071762008490,0.1244637,-0.019471316,-0.092469655,0.24915266,9.469296,1.1751751
5071764544896,0.11950042,-0.02008218,-0.092469655,0.285045,9.450154,1.1775678
5071767081250,0.11453715,-0.022525638,-0.09369139,0.285045,9.450154,1.1775678
5071769617604,0.109039366,-0.022525638,-0.09430225,0.2754737,9.428618,1.1727822
5071772153959,0.10346522,-0.024358233,-0.09613484,0.28025934,9.428618,1.1679965
5071774690313,0.09789108,-0.024358233,-0.09674571,0.30418757,9.431011,1.1919248
5071777226667,0.09109521,-0.027412556,-0.09613484,0.30418757,9.431011,1.1919248
5071779763021,0.08857539,-0.028023422,-0.09552398,0.28983065,9.409476,1.1871392
5071782299427,0.08239039,-0.031688612,-0.09491312,0.30897322,9.423833,1.1871392
5071784835781,0.07498365,-0.03413207,-0.09430225,0.30897322,9.423833,1.1871392
5071787372136,0.06818778,-0.03718639,-0.092469655,0.28983065,9.431011,1.1871392
5071789908490,0.062002774,-0.038408123,-0.09124792,0.31136605,9.459725,1.2134602
5071792444844,0.055206906,-0.04085158,-0.089415334,0.37357944,9.457333,1.2804592
5071794981250,0.050243627,-0.042684175,-0.092469655,0.36640096,9.469296,1.297209
5071797517604,0.045891218,-0.044516772,-0.09308052,0.37597227,9.478868,1.3091731
5071800053959,0.041615162,-0.045127634,-0.09491312,0.37597227,9.478868,1.3091731
5071802590313,0.03848448,-0.04696023,-0.09796744,0.38554356,9.500403,1.3259228
5071805126667,0.03604102,-0.04818196,-0.098578304,0.38554356,9.500403,1.3259228
5071807663021,0.03046688,-0.050014555,-0.09918917,0.42382872,9.486046,1.3235301
5071810199375,0.029245151,-0.053068876,-0.098578304,0.42382872,9.486046,1.3235301
5071812735781,0.025503604,-0.056734066,-0.09918917,0.44057846,9.493225,1.3235301
5071815272136,0.021838415,-0.05856666,-0.09918917,0.43100718,9.478868,1.3115659
5071817808490,0.01809687,-0.06101012,-0.09918917,0.42382872,9.474082,1.2804592
5071820344844,0.014355322,-0.06406444,-0.098578304,0.44057846,9.478868,1.2852448
5071822881198,0.012522728,-0.06589704,-0.098578304,0.4621139,9.459725,1.2924234
5071825417552,0.010079269,-0.06895136,-0.098578304,0.50039905,9.416655,1.2684951
5071827953959,0.0051159924,-0.07078396,-0.099800035,0.5099703,9.419047,1.282852
5071830490313,0.0025961753,-0.07322741,-0.10102176,0.5099703,9.419047,1.282852
5071833026667,-0.0010690134,-0.07628174,-0.1004109,0.5554339,9.375977,1.2804592
5071835563021,-0.002290743,-0.07811433,-0.10224349,0.5554339,9.375977,1.2804592
5071838099375,-0.0054214248,-0.08300125,-0.10346522,0.5985048,9.36162,1.2780664
5071840635729,-0.0072540194,-0.08605558,-0.10407609,0.5985048,9.36162,1.2780664
5071843172136,-0.009086614,-0.08972076,-0.10713041,0.6152545,9.323335,1.282852
5071845708490,-0.010384701,-0.09338595,-0.11018474,0.6678966,9.258728,1.3115659
5071848244844,-0.012217295,-0.09888373,-0.11262819,0.6750751,9.210872,1.3187444
5071850781198,-0.01527162,-0.10377065,-0.11323906,0.6750751,9.210872,1.3187444
5071853317552,-0.015958842,-0.108657576,-0.116293386,0.689432,9.1510515,1.3402798
5071855853906,-0.017791437,-0.11415535,-0.11873684,0.689432,9.1510515,1.3402798
5071858390261,-0.022143848,-0.11904228,-0.12179117,0.7157531,9.086445,1.3474582
5071860926667,-0.025198173,-0.12576179,-0.12301289,0.7157531,9.086445,1.3474582
5071863463021,-0.028939718,-0.13248129,-0.124234624,0.7325028,9.043374,1.3689936
5071865999375,-0.03451386,-0.13797908,-0.124234624,0.7085746,9.002696,1.3450655
5071868535729,-0.040011644,-0.14530946,-0.12545635,0.73011,8.945269,1.3546367
5071871072084,-0.0481056,-0.15080725,-0.12484549,0.71336025,8.940483,1.378565
5071873608438,-0.057955798,-0.1550833,-0.12484549,0.70378894,8.892626,1.3402798
5071876144844,-0.06849321,-0.16119194,-0.12362376,0.7013961,8.851949,1.3259228
5071878681198,-0.08086322,-0.16791146,-0.12301289,0.6750751,8.820842,1.3307085
5071881217552,-0.09262237,-0.17340924,-0.12056944,0.6750751,8.820842,1.3307085
5071883753906,-0.10804671,-0.17707443,-0.11934771,0.66071814,8.8447695,1.3354942
5071886290261,-0.12041672,-0.18135048,-0.116293386,0.66071814,8.8447695,1.3354942
5071888826615,-0.13652828,-0.1844048,-0.115071654,0.6367899,8.842377,1.3426726
5071891363021,-0.15012002,-0.18807,-0.11323906,0.5482555,8.873484,1.3402798
5071893899375,-0.16500984,-0.19234605,-0.11018474,0.5482555,8.873484,1.3402798
5071896435729,-0.1786016,-0.19417864,-0.107741274,0.49800622,8.933304,1.378565
5071898972084,-0.1928042,-0.19601123,-0.10407609,0.4645067,8.983554,1.4024931
5071901508438,-0.20517421,-0.19784383,-0.10102176,0.40947178,9.038589,1.4168501
5071904044792,-0.21571162,-0.1966221,-0.09796744,0.38315073,9.086445,1.4431711
5071906580781,-0.22624904,-0.19784383,-0.09552398,0.38315073,9.086445,1.4431711
5071909117552,-0.23365578,-0.1966221,-0.09308052,0.29940194,9.139087,1.4742779
5071911653906,-0.23922992,-0.19478951,-0.089415334,0.2754737,9.292228,1.512563
5071914190261,-0.24541493,-0.19356778,-0.086361006,0.2754737,9.292228,1.512563
5071916726615,-0.24969098,-0.19234605,-0.083306685,0.25633112,9.325727,1.5221343
5071919262969,-0.2534325,-0.18868086,-0.08025236,0.19651055,9.404691,1.5508481
5071921799375,-0.25465426,-0.1862374,-0.077198036,0.119940236,9.567402,1.62024
5071924335729,-0.25465426,-0.18135048,-0.07475458,0.10079765,9.634401,1.6154544
5071926872084,-0.25526512,-0.17707443,-0.07231112,0.03379862,9.677472,1.6441683
5071929408438,-0.2540434,-0.17157665,-0.069867656,0.03379862,9.677472,1.6441683
5071931944792,-0.25098908,-0.1673006,-0.0674242,-0.030807592,9.77797,1.6393826
5071934481146,-0.2490801,-0.16180281,-0.06314815,-0.030807592,9.77797,1.6393826
5071937017552,-0.24602579,-0.1550833,-0.060704686,-0.0738784,9.816256,1.6537396
5071939553906,-0.24228424,-0.14714205,-0.056428634,-0.14327025,9.947861,1.6704893
5071942090261,-0.23793183,-0.13981168,-0.053985175,-0.14327025,9.947861,1.6704893
5071944626615,-0.23609924,-0.13187043,-0.050319985,-0.18394823,9.969397,1.6824534
5071947162969,-0.23052509,-0.123929195,-0.046043932,-0.21026929,10.010075,1.6561323
5071949699323,-0.2243401,-0.11476622,-0.04176788,-0.24855445,10.045967,1.6585252
5071952235677,-0.21693335,-0.10621411,-0.037491824,-0.25812575,10.055538,1.660918
5071954772084,-0.2131918,-0.09766201,-0.033826638,-0.26291138,10.089038,1.6680965
5071957308438,-0.20769402,-0.0891099,-0.030161448,-0.30119655,10.093823,1.660918
5071959844792,-0.2008218,-0.0787252,-0.02527453,-0.31076783,10.127323,1.6728821
5071962381146,-0.19532402,-0.068340495,-0.020387612,-0.27726832,10.129716,1.6776677
5071964917500,-0.18845178,-0.05978839,-0.017944153,-0.27726832,10.129716,1.6776677
5071967453906,-0.17982332,-0.050014555,-0.01244637,-0.2748755,10.1751795,1.6369898
5071969990261,-0.17737986,-0.04085158,-0.009392046,-0.2748755,10.1751795,1.6369898
5071972526615,-0.17180572,-0.03291034,-0.0051159924,-0.25573292,10.165607,1.6082759
5071975062969,-0.16439898,-0.025579963,-2.290743E-4,-0.23659034,10.129716,1.6178472
5071977599323,-0.16126831,-0.018249584,0.0028252497,-0.24376881,10.148858,1.5843477
5071980135677,-0.1550833,-0.010308343,0.005268709,-0.2222334,10.144073,1.5364913
5071982672084,-0.15073088,-0.00481056,0.0077121677,-0.16959131,10.146465,1.4575281
5071985208438,-0.14645483,0.0012980876,0.013820816,-0.16959131,10.146465,1.4575281
5071987744792,-0.14210242,0.0067958706,0.015653409,-0.15284155,10.172787,1.3761721
5071990281146,-0.14149155,0.010461059,0.01687514,-0.0738784,10.151251,1.2732807
5071992817500,-0.13897173,0.015347977,0.0193186,-0.04516453,10.134501,1.215853
5071995353854,-0.13713914,0.016569708,0.021762058,-0.04516453,10.134501,1.215853
5071997890209,-0.13408482,0.019013166,0.024205517,0.03619144,10.187143,1.1584252
5072000426615,-0.13217586,0.02328922,0.022372922,0.07686943,10.184751,1.1321042
5072002962969,-0.13034327,0.025121814,0.024205517,0.09840483,10.153644,1.1105688
5072005499323,-0.12912154,0.026343543,0.02481638,0.09840483,10.153644,1.1105688
5072008035677,-0.12599087,0.026954409,0.021151192,0.16301104,10.163215,1.122533
5072010572031,-0.12171481,0.02573268,0.022372922,0.20129621,10.170394,1.1273186
5072013108386,-0.11675153,0.026343543,0.021151192,0.22761725,10.136894,1.1297114
5072015644792,-0.11056653,0.02573268,0.021151192,0.22761725,10.136894,1.1297114
5072018181146,-0.10315979,0.02451095,0.021762058,0.24197419,10.105787,1.1392827
5072020717500,-0.099418245,0.022678355,0.021151192,0.24915266,10.089038,1.1297114
5072023253854,-0.093233235,0.020845762,0.019929463,0.29940194,10.036395,1.1321042
5072025790209,-0.0858265,0.019013166,0.021151192,0.3185445,9.9909315,1.1297114
5072028326563,-0.0796415,0.017180571,0.022372922,0.325723,9.986146,1.1057831
5072030862969,-0.07223476,0.015347977,0.023594651,0.325723,9.986146,1.1057831
5072033399323,-0.06788235,0.012293654,0.021762058,0.32333016,9.945468,1.0890334
5072035935677,-0.064140804,0.00923933,0.024205517,0.3281158,9.890433,1.0794622
5072038472031,-0.064140804,0.008628465,0.024205517,0.3472584,9.840184,1.0627123
5072041008386,-0.06108648,0.0074067353,0.024205517,0.35443684,9.797113,1.0459626
5072043544740,-0.060475614,0.0037415468,0.027259842,0.3807579,9.699007,1.0316057
5072046081146,-0.05986475,7.63581E-5,0.026648976,0.37836507,9.660723,1.0052847
5072048617500,-0.060475614,-0.0011453715,0.027259842,0.37836507,9.660723,1.0052847
5072051153854,-0.05986475,-0.0035888306,0.026648976,0.39032918,9.617652,1.0196415
5072053690209,-0.06352994,-0.0054214248,0.030314164,0.36640096,9.483653,1.0076774
5072056226563,-0.066049755,-0.0072540194,0.030314164,0.36640096,9.483653,1.0076774
5072058762917,-0.07093667,-0.009697478,0.03214676,0.34247273,9.459725,0.98614204
5072061299323,-0.07467822,-0.010919208,0.035201084,0.325723,9.419047,1.0028918
5072063835677,-0.0796415,-0.010919208,0.037033677,0.3185445,9.411869,1.0052847
5072066372031,-0.0858265,-0.013362667,0.03825541,0.3185445,9.411869,1.0052847
5072068908386,-0.092011504,-0.014584397,0.040698867,0.31615168,9.371191,0.9957133
5072071444740,-0.099418245,-0.014584397,0.043753188,0.31615168,9.371191,0.9957133
5072073981094,-0.10438152,-0.014584397,0.045585785,0.3065804,9.392726,0.9981061
5072076517084,-0.11117739,-0.016416991,0.046807513,0.3281158,9.399904,0.9765707
5072079053854,-0.117362395,-0.016416991,0.04864011,0.3065804,9.402297,1.0028918
5072081590209,-0.12232567,-0.015195262,0.050472703,0.31136605,9.435797,1.000499
5072084126563,-0.12728895,-0.015806125,0.053527027,0.31136605,9.435797,1.000499
5072086662917,-0.1297324,-0.017027855,0.053527027,0.29940194,9.466904,0.98614204
5072089199271,-0.131565,-0.01763872,0.05535962,0.32333016,9.524331,0.9909277
5072091735625,-0.13278674,-0.017027855,0.053527027,0.33050862,9.543474,1.0028918
5072094272031,-0.13408482,-0.017027855,0.055970486,0.31375888,9.581759,1.0148559
5072096808386,-0.13347395,-0.01886045,0.05535962,0.31375888,9.581759,1.0148559
5072099344740,-0.13347395,-0.01763872,0.054748755,0.34247273,9.627223,1.0459626
5072101881094,-0.131565,-0.018249584,0.056581352,0.33290145,9.660723,1.0842477
5072104417448,-0.12912154,-0.016416991,0.056581352,0.33290145,9.675079,1.1177473
5072106953802,-0.12293654,-0.015806125,0.058413945,0.3472584,9.667901,1.1895319
5072109490209,-0.117362395,-0.015806125,0.05902481,0.34965122,9.679865,1.2038889
5072112026563,-0.10995566,-0.015806125,0.060857404,0.3281158,9.670294,1.2062817
5072114562917,-0.1018617,-0.01886045,0.06269,0.3281158,9.670294,1.2062817
5072117099271,-0.09636392,-0.022525638,0.06391173,0.33050862,9.660723,1.1129616
5072119635625,-0.092011504,-0.028634287,0.06513346,0.3472584,9.710972,1.0100702
5072122171979,-0.088269964,-0.03291034,0.067576915,0.34486556,9.744472,0.91435736
5072124708386,-0.09078978,-0.03291034,0.06513346,0.37836507,9.825827,0.7540382
5072127244740,-0.09445497,-0.03413207,0.06635518,0.3592225,9.825827,0.74207413
5072129781094,-0.09636392,-0.03413207,0.06330086,0.3592225,9.825827,0.74207413
5072132317448,-0.10002911,-0.033521205,0.06330086,0.38315073,9.773185,0.83778703
5072134853802,-0.10063997,-0.03291034,0.060857404,0.36640096,9.720543,0.9454641
5072137390156,-0.10002911,-0.03291034,0.057192214,0.38315073,9.65833,1.0627123
5072139926563,-0.09262237,-0.0353538,0.055970486,0.38315073,9.65833,1.0627123
5072142462917,-0.08949169,-0.037797257,0.057192214,0.37836507,9.627223,1.1392827
5072144999271,-0.08086322,-0.040240716,0.05780308,0.34247273,9.60808,1.1919248
5072147535625,-0.07467822,-0.045127634,0.059635673,0.33529428,9.593723,1.2445669
5072150071979,-0.07032581,-0.047571093,0.06269,0.31615168,9.569795,1.2445669
5072152608334,-0.06788235,-0.050014555,0.06513346,0.3185445,9.545867,1.2397813
5072155144740,-0.06543889,-0.050625417,0.064522594,0.30897322,9.53151,1.1943176
5072157681094,-0.06788235,-0.05184715,0.065744326,0.31375888,9.557831,1.1297114
5072160217448,-0.07284562,-0.050014555,0.065744326,0.3065804,9.574581,1.0555339
5072162753802,-0.08147409,-0.04940369,0.064522594,0.27068806,9.588938,0.84017986
5072165290156,-0.091400646,-0.047571093,0.06207913,0.27068806,9.588938,0.84017986
5072167826511,-0.10621411,-0.0457385,0.06207913,0.25393832,9.605687,0.7636095
5072170362917,-0.12041672,-0.044516772,0.06207913,0.26590243,9.60808,0.7013961
5072172899271,-0.13347395,-0.042684175,0.064522594,0.2108675,9.615258,0.64636123
5072175435625,-0.14767656,-0.042073313,0.064522594,0.2108675,9.615258,0.64636123
5072177971979,-0.15882485,-0.041462447,0.06879865,0.17736799,9.660723,0.70618176
5072180508334,-0.16806418,-0.041462447,0.07185297,0.17736799,9.660723,0.70618176
5072183044688,-0.17424917,-0.040240716,0.07429643,0.1893321,9.691829,0.76600236
5072185581042,-0.18104506,-0.04085158,0.07979421,0.1582254,9.742078,0.8210373
5072188117448,-0.18104506,-0.040240716,0.0816268,0.19651055,9.801899,0.91435736
5072190653802,-0.17982332,-0.038408123,0.082848534,0.21565314,9.943075,1.0411769
5072193190156,-0.17799072,-0.03657553,0.084070265,0.22761725,10.026824,1.122533
5072195726511,-0.17180572,-0.0353538,0.08895718,0.22761725,10.026824,1.122533
5072198262865,-0.16439898,-0.03413207,0.08651373,0.2228316,10.10818,1.1536397
5072200799271,-0.15752676,-0.032299474,0.085292,0.23718855,10.172787,1.1632109
5072203335625,-0.14515674,-0.031688612,0.0834594,0.24197419,10.27807,1.1871392
5072205871979,-0.13469568,-0.031688612,0.082848534,0.24197419,10.27807,1.1871392
5072208408334,-0.12538,-0.031688612,0.076739885,0.26590243,10.325927,1.1679965
5072210944688,-0.11362085,-0.032299474,0.073685564,0.2515455,10.397712,1.1033903
5072213481042,-0.10063997,-0.03291034,0.06940951,0.2515455,10.397712,1.1033903
5072216017448,-0.09078978,-0.033521205,0.064522594,0.2228316,10.474282,1.0459626
5072218553802,-0.08025236,-0.034742933,0.05780308,0.2228316,10.474282,1.0459626
5072221090156,-0.07223476,-0.0353538,0.05291616,0.21804596,10.481461,1.0148559
5072223626511,-0.06108648,-0.03657553,0.04741838,0.1797608,10.440783,0.9693923
5072226162865,-0.057955798,-0.0353538,0.03886627,0.1797608,10.440783,0.9693923
5072228699219,-0.047494736,-0.0353538,0.032757625,0.112761766,10.392926,0.9406784
5072231235573,-0.043753188,-0.03413207,0.026038112,0.112761766,10.392926,0.9406784
5072233771979,-0.038179047,-0.032299474,0.020540329,0.07208378,10.352248,0.9239286
5072236308334,-0.032604907,-0.03046688,0.01809687,0.026620151,10.330712,0.93589276
5072238844688,-0.027641632,-0.026801692,0.014431681,-0.016450657,10.27807,0.9526425
5072241381042,-0.022754714,-0.023747368,0.013209951,-0.059521463,10.223036,0.94785684
5072243917396,-0.01962403,-0.019471316,0.008323032,-0.095413804,10.184751,0.9693923
5072246453750,-0.015958842,-0.017027855,0.0058795735,-0.11216356,10.12493,1.0076774
5072248990156,-0.010995566,-0.012751802,0.0040469794,-0.1576272,10.077073,1.0339985
5072251526511,-0.0097738365,-0.00481056,0.0028252497,-0.200698,10.029217,1.0076774
5072254062865,-0.0060322895,0.0025198173,9.926553E-4,-0.23419751,9.983753,1.0339985
5072256599219,-0.0041996953,0.0067958706,0.00160352,-0.2940181,9.900004,1.0220344
5072259135573,-0.0016798781,0.015347977,0.00160352,-0.2940181,9.900004,1.0220344
5072261671927,1.527162E-4,0.02328922,-8.3993905E-4,-0.29641092,9.873684,1.0316057
5072264208334,1.527162E-4,0.030008731,-2.290743E-4,-0.32512477,9.861719,0.9981061
5072266744688,-0.0010690134,0.038560838,-0.0020616686,-0.32991043,9.761221,0.98614204
5072269281042,-0.002290743,0.045891218,-0.0014508038,-0.3275176,9.742078,0.9765707
5072271817396,-0.0029016077,0.053221595,-2.290743E-4,-0.3275176,9.742078,0.9765707
5072274353750,-0.0029016077,0.061773703,3.8179048E-4,-0.34666017,9.699007,0.96460664
5072276890104,-0.0060322895,0.069104075,-8.3993905E-4,-0.32512477,9.687043,0.9454641
5072279426511,-0.0097738365,0.07704532,-8.3993905E-4,-0.32512477,9.687043,0.9454641
5072281962865,-0.0140498895,0.084375694,-8.3993905E-4,-0.30119655,9.636794,0.92153585
5072284499219,-0.017791437,0.08987348,-2.290743E-4,-0.2844468,9.600902,0.9454641
5072287035573,-0.020845762,0.09659299,0.00160352,-0.23419751,9.584152,0.9454641
5072289571927,-0.022754714,0.10147991,0.00160352,-0.21026929,9.557831,0.92632145
5072292108281,-0.025198173,0.106977694,0.00160352,-0.17916259,9.560224,0.9287143
5072294644636,-0.028328855,0.11247548,0.0022143847,-0.11216356,9.541081,0.92153585
5072297181042,-0.03199404,0.117362395,0.0028252497,-0.11216356,9.541081,0.92153585
5072299717396,-0.033215772,0.11980586,0.0022143847,-0.035593238,9.517153,0.90478605
5072302253750,-0.033215772,0.12286018,0.0022143847,-0.035593238,9.517153,0.90478605
5072304790104,-0.035124727,0.12530364,0.0022143847,-0.018843478,9.519546,0.90478605
5072307326459,-0.038179047,0.12652537,0.0028252497,0.029012974,9.533903,0.89042914
5072309862865,-0.040698867,0.12713623,0.0022143847,0.08165507,9.517153,0.9000004
5072312399219,-0.041920595,0.12896882,-2.290743E-4,0.08165507,9.517153,0.9000004
5072314935573,-0.04497492,0.13019055,-0.0026725335,0.13668999,9.565009,0.8952148
5072317471927,-0.043753188,0.13019055,-0.0026725335,0.16301104,9.565009,0.89042914
5072320008281,-0.04497492,0.1295797,-0.0045051277,0.19172491,9.541081,0.89042914
5072322544636,-0.047494736,0.13080142,-0.006948587,0.23479572,9.572187,0.87607217
5072325081042,-0.049327333,0.12896882,-0.008781182,0.2754737,9.600902,0.89042914
5072327617396,-0.048716467,0.12652537,-0.010002911,0.26111677,9.593723,0.878465
5072330153750,-0.0481056,0.12652537,-0.01244637,0.2635096,9.612865,0.89282197
5072332690104,-0.047494736,0.124692775,-0.01244637,0.2635096,9.612865,0.89282197
5072335226459,-0.0481056,0.123471044,-0.014278964,0.28983065,9.646365,0.8712866
5072337762813,-0.046883874,0.12286018,-0.016722424,0.26829523,9.679865,0.89042914
5072340299167,-0.045585785,0.12041672,-0.017333288,0.26829523,9.679865,0.89042914
5072342835573,-0.04619665,0.11919499,-0.017944153,0.2730809,9.722936,0.8856435
5072345371927,-0.043142326,0.117362395,-0.018555017,0.2730809,9.722936,0.8856435
5072347908281,-0.040698867,0.1155298,-0.017944153,0.28743783,9.739685,0.91435736
5072350444636,-0.03695732,0.11491894,-0.019776747,0.29461628,9.766006,0.9311071
5072352980990,-0.03695732,0.11308634,-0.019165883,0.28265217,9.773185,0.9239286
5072355517344,-0.03199404,0.11247548,-0.0240528,0.2635096,9.833006,0.92632145
5072358053750,-0.027030766,0.111253746,-0.023441937,0.2635096,9.833006,0.92632145
5072360590104,-0.023976443,0.11064288,-0.024663666,0.285045,9.84497,0.9311071
5072363126459,-0.01962403,0.11003202,-0.023441937,0.24197419,9.868897,0.9526425
5072365662813,-0.013439025,0.11064288,-0.02527453,0.2635096,9.885648,0.9622138
5072368199167,-0.010384701,0.108199425,-0.02649626,0.2635096,9.911968,0.9957133
5072370735521,-0.0054214248,0.10881029,-0.021609342,0.2635096,9.911968,0.9957133
5072373271927,-0.0010690134,0.10758856,-0.022220206,0.23718855,9.914362,1.0196415
5072375808281,0.003894263,0.10758856,-0.0240528,0.23718855,9.914362,1.0196415
5072378344636,0.009468404,0.10758856,-0.023441937,0.23001008,9.923933,1.0651052
5072380880990,0.013744458,0.10575596,-0.022831071,0.23001008,9.923933,1.0651052
5072383417344,0.0193186,0.106977694,-0.021609342,0.2228316,9.926326,1.1201401
